PART_REF,STUD_CHECK
3626bp3k.dat,1
744.dat,1
44817.dat,0
30126p02.dat,0
4106548.dat,1
4162p0o.dat,0
750.dat,0
4162p1k.dat,0
988.dat,1
87690.dat,0
3005pe2.dat,1
2943a.dat,0
3962b.dat,1
15254d02.dat,1
3068bp98.dat,0
21731.dat,1
98138pc1.dat,0
u9490.dat,0
u8201.dat,1
80316.dat,0
164555e.dat,0
30145p02.dat,1
48208.dat,1
973d04.dat,0
20460bpde7.dat,0
2524.dat,0
3069bpc9.dat,0
46225.dat,0
6327015b.dat,0
3069bp62.dat,0
6112596b.dat,0
19727p02.dat,0
t1036.dat,0
166285d.dat,0
6024.dat,1
93083p01.dat,1
3626bps7.dat,1
20461bpde7.dat,0
56711gc01.dat,0
31111p08.dat,0
2454adf3.dat,1
6030.dat,0
3148.dat,1
4627.dat,0
16360.dat,0
50335.dat,0
61856.dat,0
4141.dat,0
87079p0h.dat,0
2530.dat,0
3943bp01.dat,0
4616559n.dat,0
243c01.dat,1
87621p02.dat,1
u9411-f1.dat,0
4169.dat,1
37364pdg2.dat,0
973d0b.dat,0
21019p00.dat,0
3816bp8h.dat,0
2518.dat,1
70973.dat,0
3817p8h.dat,0
4297022f.dat,0
164c01d03.dat,1
46219.dat,0
12890.dat,0
47391p01.dat,0
585.dat,0
98565.dat,0
4504369.dat,0
3822p09.dat,1
u9645.dat,0
59278p01.dat,1
27195.dat,0
3160.dat,0
6142617pc01.dat,0
u9105p03c01.dat,0
19729p07.dat,0
3068p18.dat,0
u768p01.dat,0
2340d52.dat,1
47675.dat,1
3626bpsa.dat,1
4222693.dat,0
35252d01.dat,0
194215a.dat,0
12884.dat,0
61678dy3.dat,0
6238a.dat,1
3819pdg7.dat,0
u9137.dat,0
3665p01.dat,1
3068bpx6.dat,0
3069bpap.dat,0
3612.dat,0
191915e.dat,0
3069bpa1.dat,0
30370.dat,0
189c01.dat,1
3821.dat,1
4196.dat,0
92909.dat,0
4263624.dat,0
92241p06.dat,0
32201.dat,0
3817paw.dat,0
u8002b.dat,1
85984dyc.dat,0
47846.dat,1
76443.dat,1
3816bpaw.dat,0
u9108p03c02.dat,0
6372023g.dat,0
70026.dat,1
87569p01.dat,0
30402.dat,1
208.dat,1
4347c01d05.dat,1
72631.dat,1
64053.dat,1
30259ap03.dat,0
92241p12.dat,0
6141875rc01.dat,0
92241p14c01.dat,0
30375cs2.dat,1
30364.dat,1
3835.dat,0
3404cc01.dat,1
4182.dat,1
21269.dat,0
30178c03.dat,0
3068bptc.dat,0
29635.dat,0
66645a.dat,0
6965.dat,1
73261.dat,1
3960ps2.dat,1
76319.dat,0
3816bp71.dat,0
4215p07.dat,1
85984dy5.dat,0
u9147p01c06.dat,0
2571d03.dat,1
73507.dat,0
234.dat,1
92252p02c01.dat,0
23324.dat,0
3245cp00.dat,1
32229.dat,0
2431p70.dat,0
u9234c01.dat,1
2207p01c01.dat,0
30358.dat,1
4650854f.dat,0
3068bpt5.dat,0
4444p07.dat,1
4460bdf2.dat,1
65417.dat,0
73194c01d06.dat,1
552.dat,0
4209b.dat,1
862a.dat,0
925p0v.dat,1
3815pm0.dat,0
u9496c02.dat,0
925p07.dat,1
89520.dat,0
6636.dat,0
3996.dat,1
50018a.dat,1
30185c05.dat,1
u9514c01.dat,0
2450.dat,1
95109.dat,0
57029ac01.dat,0
11209.dat,0
57046f.dat,0
4747.dat,1
u9170c02.dat,1
66858p01.dat,1
6099p05.dat,1
3028.dat,1
164325cc01.dat,0
6177949h.dat,0
2336.dat,1
14417.dat,1
53984.dat,0
6074343i.dat,0
15709.dat,0
3068bd0n.dat,0
3626cpnc.dat,1
3626cpm9.dat,1
2924bc02d01.dat,1
56630.dat,0
95292-f1.dat,0
3817cphb.dat,0
004488a.dat,0
43750p01.dat,0
3038p01.dat,1
2444.dat,1
t1059k02.dat,0
4211477.dat,1
15530p01.dat,0
4035.dat,1
64682.dat,0
3626cp82.dat,1
80276.dat,0
3626cp8s.dat,1
89534.dat,0
6260c01.dat,1
11235.dat,0
u9057.dat,0
u9142p01c09.dat,0
925p0a.dat,1
397.dat,1
3068bd08.dat,0
21490.dat,0
93222.dat,1
47715.dat,1
43ps1.dat,0
30589.dat,0
11244p04.dat,0
3070bpx0.dat,0
6178.dat,1
61898f.dat,0
33080.dat,1
6431c01.dat,0
u9043.dat,0
u9105p01c04.dat,0
3626cp8d.dat,1
32276c02.dat,1
91347.dat,0
35660p01.dat,0
58147.dat,1
3766.dat,1
57274.dat,0
23999p01.dat,1
93550.dat,0
12888p01.dat,0
3755a.dat,1
18588.dat,0
2493.dat,1
41768d01.dat,1
3961pn0.dat,1
76382p04.dat,0
99499c01.dat,1
98388.dat,0
6141875t.dat,0
35b.dat,0
368.dat,0
10051p01.dat,0
37366p01.dat,0
30562.dat,1
76537.dat,0
3070bpua.dat,0
3010p0f.dat,1
30361dps3.dat,0
4784.dat,1
3070bpte.dat,0
3010p28.dat,1
4790.dat,1
973pwc.dat,0
22172.dat,0
69947p01.dat,0
6187.dat,0
2847c02.dat,0
4140643.dat,0
76382p1q.dat,0
3626cp7k.dat,1
6177969fc01.dat,0
3941.dat,0
40598d.dat,0
30210.dat,0
6069d04.dat,1
76382p0b.dat,0
432.dat,0
42545p04.dat,0
3241ac04.dat,1
46224c01.dat,1
16599.dat,0
93587.dat,1
30238.dat,0
3710py0.dat,1
30361dpse.dat,0
92241p18c01.dat,0
6141875c.dat,0
t1052c02.dat,1
973puk.dat,0
u9058c03.dat,1
34738.dat,1
33057.dat,0
354.dat,0
973pw5.dat,0
3626cpb6.dat,1
42862.dat,1
6636d01.dat,0
185c01.dat,1
340.dat,1
18605p01.dat,1
4974.dat,0
3010p14.dat,1
3070bptr.dat,0
u588p02c02.dat,0
93593.dat,0
3067pt3.dat,1
76279.dat,0
64393d01.dat,0
76382p1f.dat,0
426.dat,0
u9080.dat,0
73200bps4.dat,0
6255869jc01.dat,0
3240a.dat,0
379421.dat,1
973pay.dat,0
22385p145.dat,0
73200bp02.dat,0
973pbb.dat,0
973pa8.dat,0
u9141p01c01.dat,0
190775c.dat,0
51349.dat,0
251c01.dat,1
40244.dat,0
5.dat,1
4751a.dat,1
4614415d.dat,0
164c02.dat,1
4223.dat,1
15068pt0.dat,0
93091p01.dat,0
973p43.dat,0
973p7i.dat,0
57.dat,1
92911c01.dat,0
164325b.dat,0
30118p6v.dat,1
973p4r.dat,0
43898pa1.dat,1
u9269.dat,0
817.dat,1
60800a.dat,0
43.dat,0
973p57.dat,0
3298p19.dat,1
32190d01.dat,0
13608.dat,1
3004pt3.dat,1
803.dat,1
15279.dat,0
39793.dat,0
16770.dat,0
6153754m.dat,0
604615.dat,0
4237.dat,1
29580.dat,0
60672c02.dat,1
3149c.dat,1
4198p06.dat,0
63864d01.dat,0
22385p151.dat,0
53983p02.dat,0
99243.dat,0
bb.dat,0
14769ph0.dat,0
75902p09.dat,0
192895d.dat,0
15537.dat,0
973pbu.dat,0
u9533.dat,0
32188.dat,0
973pb4.dat,0
2340p01.dat,1
195.dat,1
4223189.dat,0
15429p08.dat,1
973p4e.dat,0
98613.dat,0
26674-f1.dat,0
u9255.dat,0
87552df0.dat,1
18973p01.dat,1
3570.dat,0
48156.dat,0
4297014d.dat,0
973p5a.dat,0
25386.dat,0
35195.dat,1
u9241.dat,0
15523.dat,0
181.dat,1
973pc0.dat,0
52668.dat,1
41944p02.dat,0
4216816a.dat,0
191888c.dat,0
48156p01.dat,0
67638.dat,1
4586.dat,0
93273pk0.dat,0
92241p06c01.dat,0
17d01.dat,1
973pna.dat,0
3626cpx8.dat,1
6391.dat,0
3001d02.dat,1
52031d01.dat,1
32177.dat,0
821435c.dat,0
973p8q.dat,0
6267174a.dat,0
32020c01.dat,0
22402.dat,1
973p80.dat,0
94.dat,1
98834.dat,0
u9106p02.dat,0
24073.dat,0
2849.dat,0
2685.dat,0
608p03.dat,1
14769p0j.dat,0
579p01c03.dat,1
11202p04c01.dat,0
18946.dat,0
973p9u.dat,0
3008d0h.dat,1
3004px0.dat,1
74650.dat,1
u9228c04.dat,0
55237d.dat,0
80.dat,0
973p94.dat,0
4544045f.dat,0
24067.dat,0
6179d01.dat,1
67196k05.dat,0
20596p02.dat,0
4592.dat,0
820674c.dat,0
4760p02c01.dat,1
4521703c.dat,0
3815bps3.dat,0
973pn7.dat,0
0904.dat,1
6216p01.dat,0
u9008p07.dat,0
58171p01.dat,0
17485.dat,0
2875.dat,1
30372ps2.dat,0
12896p01.dat,0
3004pz8.dat,1
76454c02.dat,1
73117.dat,1
973p8f.dat,0
630.dat,0
812d01.dat,0
u9282.dat,0
15553p01.dat,0
62274c02.dat,0
973p9b.dat,0
3240ac01.dat,1
93791.dat,0
3009p21.dat,1
31330.dat,0
3811p04.dat,1
29219.dat,0
4521703t.dat,0
2916d01.dat,1
10498.dat,0
75214.dat,0
142.dat,1
6020377a.dat,0
87082.dat,0
87079dm1.dat,0
u9537p01.dat,0
50903.dat,0
28660.dat,0
61506.dat,0
973p9c.dat,0
35157.dat,0
u9283.dat,0
35756p01.dat,0
87079dm0.dat,0
73664.dat,1
87083.dat,0
383201.dat,1
143.dat,0
u9153p02.dat,0
27965k02.dat,0
2431d0l.dat,0
4521703u.dat,0
2922b.dat,0
3811p05.dat,1
38301.dat,0
3070bpm0.dat,0
u9008p06.dat,0
157.dat,1
973pn6.dat,0
631.dat,0
973p8g.dat,0
3004pz9.dat,1
2874.dat,0
3817cpc39.dat,0
973p95.dat,0
55237e.dat,0
3004px1.dat,1
973p9t.dat,0
3008d0i.dat,1
18947.dat,0
579p01c02.dat,1
28884.dat,0
4221774.dat,1
14769p0k.dat,0
608p02.dat,1
3816cp30.dat,0
2684.dat,0
3815bps2.dat,0
4521703b.dat,0
4164290.dat,0
822bc01.dat,0
820674b.dat,0
4593.dat,0
u8015c01.dat,0
29117a.dat,0
53588.dat,0
20596p03.dat,0
3817cpd6e.dat,0
67196k04.dat,0
821435b.dat,0
3626cpx9.dat,1
3001d03.dat,1
33268.dat,1
3816cpc39.dat,0
93273pk1.dat,0
3816cpde.dat,0
4587.dat,1
6644k02.dat,0
3816pde.dat,0
70423.dat,0
18979b.dat,0
30007.dat,1
3816cpd6e.dat,0
7930.dat,0
u9106p03.dat,0
98835.dat,1
95.dat,1
973p81.dat,0
u9422c01.dat,0
36083f.dat,0
973p8p.dat,0
u9240.dat,0
35194.dat,0
88415.dat,0
98606.dat,0
3443bc01d01.dat,1
t1064c02.dat,1
45473.dat,0
4297014e.dat,0
47592c01.dat,0
37783.dat,0
60803.dat,0
93273p01.dat,0
3565.dat,1
191888b.dat,0
30180p01.dat,1
47759pm0.dat,1
180.dat,1
973pc1.dat,0
4198p0a.dat,0
7065.dat,1
19204p01.dat,0
15522.dat,0
45301.dat,1
973pb5.dat,0
194.dat,0
163145bc01.dat,0
32189.dat,0
u9532.dat,0
15536.dat,1
973pbt.dat,0
192895e.dat,0
75902p08.dat,0
304c01.dat,1
14769ph1.dat,0
3816cph0.dat,0
86500p02.dat,0
16981.dat,0
11036.dat,0
87552df1.dat,1
u9254.dat,0
6409.dat,0
24246p01.dat,0
973p4d.dat,0
3737c01.dat,0
15429p09.dat,1
3622p01.dat,1
190145a.dat,0
3070bp60.dat,0
604614.dat,0
6153754l.dat,0
802.dat,1
3004pt2.dat,1
2538a.dat,1
973p56.dat,0
3298p18.dat,1
42446.dat,1
3069bd0j.dat,0
4198p07.dat,0
11778.dat,0
64567b.dat,1
3149b.dat,1
40251.dat,0
4614415e.dat,0
4.dat,1
190775b.dat,0
79717p03-f1.dat,0
3816cphf.dat,0
973pa9.dat,0
973pbc.dat,0
22385p144.dat,0
004762a.dat,0
973pax.dat,0
90514.dat,0
816.dat,0
u9268.dat,0
973p4s.dat,0
164325c.dat,0
56.dat,1
973p7h.dat,0
973p42.dat,0
61287p01.dat,0
10314.dat,0
2653.dat,1
15068pt1.dat,0
18990.dat,0
18826p01.dat,0
3070bpts.dat,0
21830-f1.dat,0
194305fc02.dat,0
3070bpt2.dat,0
30367cpx1.dat,1
3010p15.dat,1
13392.dat,0
3004p60.dat,1
3626cpb7.dat,1
973pw4.dat,0
23221k01.dat,0
u9081.dat,0
73200bps5.dat,0
71958c01.dat,1
427.dat,0
76382p1g.dat,0
3067pt2.dat,1
u588p02c03.dat,0
11262p01.dat,0
30239.dat,1
4121584f.dat,0
6810.dat,0
u9147p03c02.dat,0
3939ps2.dat,1
433.dat,0
76382p0c.dat,0
80394a.dat,1
u9058c02.dat,1
32348.dat,0
t1052c03.dat,1
6141875b.dat,0
30361dpsd.dat,0
92242p01c01.dat,0
3010p01.dat,1
42687.dat,0
52494.dat,1
3815p6g.dat,0
973pwb.dat,0
4186017.dat,0
u9210p01c01.dat,0
4791.dat,0
3070bptd.dat,0
18605p0f.dat,1
76244.dat,0
6069d05.dat,1
2486.dat,1
30211.dat,1
61738.dat,0
3940.dat,0
37191c01.dat,1
292126.dat,1
3678bp4x.dat,1
3626cp7j.dat,1
3626cp40.dat,1
44590.dat,1
76382p1p.dat,0
76382p11.dat,0
64898.dat,0
76382p05.dat,0
17485p01.dat,0
76250.dat,0
92243p02.dat,0
3817cp0o.dat,0
30361a.dat,0
30361dps2.dat,0
14396p04.dat,0
3010p0g.dat,1
369.dat,0
6192.dat,0
6141875u.dat,0
22167.dat,0
4287a.dat,1
98389.dat,0
32374.dat,1
6179.dat,1
11244p05.dat,0
95646.dat,0
30588.dat,0
3001.dat,1
93551.dat,0
2479.dat,1
95120.dat,0
89509.dat,0
64867.dat,1
81155.dat,1
3626cp8e.dat,1
u9105p01c05.dat,0
u586p01.dat,0
u9042.dat,0
600880.dat,0
950b.dat,1
u9142p01c08.dat,0
35382.dat,1
u9056.dat,0
u9310c01.dat,1
2979a.dat,1
56619.dat,0
74741-f2.dat,0
95652.dat,0
93223.dat,0
3068bd09.dat,0
98376.dat,0
396.dat,1
4150d02.dat,0
6451314dc01.dat,0
4492pw2.dat,0
3626cpm8.dat,1
3626cpnb.dat,1
2635d01.dat,1
6145.dat,1
973pxz.dat,0
3626cp8r.dat,1
43898px2.dat,1
38339c01.dat,1
74948p02.dat,0
3626cp83.dat,1
44553.dat,0
64683.dat,0
4034.dat,0
27976.dat,0
16529p01.dat,0
2445.dat,1
3684a.dat,1
11208.dat,0
95108.dat,0
592c06.dat,0
30185c04.dat,1
3997.dat,0
6009312f.dat,0
6637.dat,1
925p06.dat,1
3815pm1.dat,0
925p0w.dat,1
3068bd0o.dat,0
6074343h.dat,0
2582d01.dat,1
20695p01.dat,0
2337.dat,1
820785a.dat,0
6177949i.dat,0
3029.dat,1
6099p04.dat,1
50254.dat,0
4746.dat,1
79759.dat,1
59489.dat,0
3069bp88.dat,0
60208.dat,0
u9234c00.dat,1
32228.dat,0
2431p71.dat,0
23325.dat,0
553.dat,1
23443.dat,0
65416.dat,0
4222889a.dat,0
4865d02.dat,0
4444p06.dat,1
3817p6u.dat,0
30258p01.dat,0
3068bpt4.dat,0
3942a.dat,1
3816bp6u.dat,0
4650854g.dat,0
3808.dat,0
10089.dat,0
30359.dat,1
3816bp70.dat,0
4181142.dat,1
32374p01c01.dat,1
20380p02.dat,0
3960ps3.dat,1
22749.dat,0
92241p0a.dat,0
395701.dat,0
2571d02.dat,1
33122.dat,1
98138pz2.dat,0
98567k01.dat,0
85984dy4.dat,0
4215p06.dat,1
39369.dat,0
50862c01.dat,0
41815c01-f1.dat,0
32214.dat,0
30259ap02.dat,0
92241p13.dat,0
209.dat,0
163156d.dat,0
6372023f.dat,0
29634.dat,0
29630p01.dat,0
30178c02.dat,0
21268.dat,0
3068bptb.dat,0
4183.dat,0
3834.dat,0
30365.dat,1
30375cs3.dat,1
34103.dat,1
72156.dat,0
3960pse.dat,1
51943.dat,0
92908.dat,0
4445d01.dat,1
4197.dat,0
3820.dat,0
76324.dat,0
30371.dat,0
76442.dat,1
3817bpx0.dat,0
47847.dat,1
6178096gc01.dat,0
85984dyb.dat,0
u8002c.dat,1
003566d.dat,0
32200.dat,0
92241p07.dat,0
6251p01.dat,0
1762.dat,0
4185495.dat,0
2340d53.dat,1
47674.dat,1
57467.dat,0
6143d01.dat,0
19729p06.dat,0
453bc01.dat,1
3069bpa0.dat,0
95054.dat,0
191915d.dat,0
3613.dat,0
168275a.dat,0
3068bpx7.dat,0
447c01.dat,1
u9136.dat,0
30225p01.dat,1
43374.dat,0
86996.dat,1
98570.dat,0
41894c01.dat,0
590.dat,1
13543.dat,0
61678dy2.dat,0
12885.dat,0
973pc3g.dat,0
45705.dat,1
160425b.dat,0
584.dat,0
12891.dat,0
46218.dat,1
4297022g.dat,0
3817p8i.dat,0
39802p01.dat,0
164c01d02.dat,1
50950d02.dat,0
21019p01.dat,0
3816bp8i.dat,0
973d0c.dat,0
4168.dat,0
u9209p01.dat,0
3492c01.dat,0
3161.dat,1
27194.dat,0
84637b.dat,0
45408p01.dat,0
6019.dat,1
63208p01.dat,1
4286ds1.dat,1
u9644.dat,0
4626.dat,1
3149.dat,1
41239.dat,0
004113b.dat,0
11777p02.dat,0
31111p09.dat,0
2454adf2.dat,1
3587p01.dat,1
44341.dat,1
3626bps6.dat,1
t1023.dat,0
62386.dat,0
4616559o.dat,0
2531.dat,0
3068bpxa.dat,0
2207p01.dat,0
42061pq0.dat,1
19734.dat,1
30461c01.dat,1
46224.dat,1
2525.dat,0
3069bpc8.dat,0
973d05.dat,0
164555d.dat,0
u595p01c01.dat,0
u8200.dat,1
2349b.dat,1
6025.dat,0
30187c01.dat,1
19727p03.dat,0
16375.dat,0
3039pz1.dat,1
6327015c.dat,0
53934p01c01.dat,1
2982c01.dat,1
3005pe3.dat,1
87691.dat,0
989.dat,1
4162p1j.dat,0
751.dat,0
191485r.dat,0
2336p35.dat,1
u9491.dat,1
32533p619.dat,0
3815cba.dat,0
169595b.dat,0
3068bp99.dat,0
3004d0i.dat,1
69984.dat,1
3626b.dat,1
786p01.dat,0
3819px0.dat,0
60483pt1.dat,0
33320.dat,0
u9485.dat,0
6014bc01.dat,0
98138pb4.dat,0
87685.dat,0
4162p0n.dat,0
4170c01.dat,1
30126p03.dat,0
3626bp3j.dat,1
745.dat,0
92198p01c02.dat,1
2900.dat,0
67017.dat,0
3069bpt1.dat,0
22385py0.dat,0
165485d.dat,0
191485e.dat,0
33009k03.dat,0
2431pzj.dat,0
6596.dat,0
4286d07.dat,1
3815c4f.dat,0
2871b.dat,1
30167.dat,0
3626cpd8k.dat,1
2928.dat,1
2797c01.dat,0
60750.dat,0
u66p03.dat,0
73697c00.dat,1
3817bpa2.dat,0
67759.dat,1
30601.dat,0
190295a.dat,0
3017c01.dat,0
35779.dat,0
92251p05c01.dat,0
92251p02.dat,0
32016.dat,0
11187a.dat,1
75349.dat,0
13710h.dat,0
192375c.dat,0
32002.dat,0
32533p631.dat,0
3846p01.dat,0
30173.dat,0
50687.dat,0
4483p01.dat,0
4162p0y.dat,0
4162p08.dat,0
6582.dat,0
3626bp0f.dat,1
779.dat,0
2341pz1.dat,1
792.dat,0
3960pf2.dat,1
4215ad06.dat,1
u9334.dat,0
59233p01.dat,0
94148.dat,1
11156.dat,0
30198.dat,0
41761.dat,1
39802.dat,0
4533401b.dat,0
37191.dat,1
27382.dat,0
4864ad01.dat,1
3596d03.dat,0
3039pce.dat,1
3482c04.dat,0
68495.dat,0
24853.dat,0
15456.dat,1
3960p0c.dat,1
10057pm1.dat,1
22385p018.dat,0
2513p05.dat,1
u9446.dat,0
62812.dat,1
194305h.dat,0
169625d.dat,0
98138pn7.dat,0
15466p01c01.dat,1
45275.dat,0
2797c01-f1.dat,0
5712.dat,1
6138629f.dat,0
48989.dat,0
3068bp7d.dat,0
2507p6u.dat,0
69947.dat,0
3596d17.dat,0
87857pk3.dat,0
6142275t.dat,0
3069bpx2.dat,0
11142.dat,0
35394p00.dat,1
786.dat,0
6005724b2.dat,0
004631a.dat,0
4622303n.dat,0
u9320.dat,0
98138p8f.dat,0
4342.dat,0
004324a.dat,0
6115204c.dat,0
3039p68.dat,1
u8016.dat,0
4201018g.dat,0
777p13.dat,0
u406.dat,0
976.dat,0
u9308.dat,1
32104c01.dat,1
822d.dat,0
3960p05.dat,1
004847b.dat,0
22385p024.dat,0
35962.dat,0
6233.dat,0
57881.dat,0
92263.dat,1
3068bp66.dat,0
3817bpm1.dat,0
4424.dat,1
u9151p02c01.dat,0
3039pc3.dat,1
67196-f1.dat,1
003497g.dat,0
57895.dat,0
559c01.dat,1
3068bp72.dat,0
6142275c.dat,0
2041.dat,1
11618.dat,0
4430.dat,0
208c01.dat,1
90460.dat,0
98138pna.dat,0
22385p030.dat,0
92241p22c01.dat,0
6227.dat,1
89657.dat,0
2431pt7.dat,0
6541.dat,1
4858px4.dat,1
777p07.dat,0
962.dat,0
164575f.dat,0
98138p80.dat,0
3626cpd66.dat,1
3069bpxd.dat,0
41749.dat,1
003497e.dat,0
3039pc1.dat,1
u9151p02c03.dat,0
3349.dat,0
49465.dat,1
6231.dat,0
22385p026.dat,0
3960p07.dat,1
62838.dat,0
4215ad0b.dat,1
4201018e.dat,0
777p11.dat,0
u9582a.dat,0
103918p01.dat,0
u8014.dat,0
4638848e.dat,0
16709p09.dat,1
2928c01.dat,1
60791.dat,1
6115204a.dat,0
3069bpz8.dat,0
24599p00.dat,0
3626cpce9.dat,1
3626cpd64.dat,1
4354.dat,1
2431bp79.dat,0
28925.dat,1
164575d.dat,0
960.dat,0
98138p82.dat,0
777p05.dat,0
6543.dat,1
2431pt5.dat,0
89655.dat,0
15522p02.dat,0
6225.dat,1
22385p032.dat,0
98138pm9.dat,0
80671.dat,1
90462.dat,1
16175.dat,0
2739b.dat,0
3068bp70.dat,0
ms1044.dat,0
2043.dat,0
u9062c01.dat,1
24851.dat,0
u9450.dat,1
3960p0a.dat,1
53401.dat,1
3039pcg.dat,1
47474.dat,1
4032a.dat,0
4864ad03.dat,1
30584a.dat,1
3596d01.dat,0
43370c01-f2.dat,0
3068bp58.dat,0
21019bpdg3.dat,0
u9107p02c01.dat,0
41763.dat,1
u600p01c01.dat,0
3626cpcg1.dat,1
59233p03.dat,0
37365pdg4.dat,0
6041468d.dat,0
4215ad04.dat,1
15332.dat,1
u9534p01c01.dat,0
194535i.dat,0
4207712b.dat,0
790.dat,1
45505.dat,1
u8028.dat,0
98138p8d.dat,0
u9322.dat,1
4622303l.dat,0
004631c.dat,0
784.dat,0
3818pdg1.dat,0
6126972a.dat,0
18602.dat,1
2719.dat,1
3069bpx0.dat,0
44341p01.dat,1
11140.dat,0
47306.dat,0
29c01.dat,1
3626cpd6b.dat,1
t1094k01p01.dat,0
94638.dat,1
87857pk1.dat,0
3596d15.dat,0
92249.dat,0
6219.dat,1
98138pn5.dat,0
62810.dat,0
32014.dat,0
190295c.dat,0
41835p01.dat,0
62623.dat,0
6058327e.dat,0
30603.dat,0
74967c01.dat,0
73697c02.dat,1
u66p01.dat,0
60752.dat,0
2797c03.dat,0
105196.dat,0
41944.dat,0
30165.dat,1
73200psk.dat,0
4188571g.dat,0
4286d05.dat,1
6594.dat,0
2431pzh.dat,0
191485g.dat,0
33009k01.dat,0
14639p02.dat,0
30292bd02.dat,0
3626bp0d.dat,1
6142622vc01.dat,0
6580.dat,0
3003d04.dat,1
30171.dat,0
69762.dat,0
32000.dat,1
192375a.dat,0
13710j.dat,0
3815cbc.dat,0
3815ca9.dat,0
786p17.dat,0
32028.dat,1
98138pc2.dat,0
90397p04.dat,1
u9493.dat,0
191485p.dat,0
753.dat,1
4162p1h.dat,0
92250p03c01.dat,0
18895c01.dat,1
87693.dat,0
3005pe1.dat,1
2943b.dat,0
2916.dat,1
41978.dat,0
3962a.dat,1
15254d01.dat,1
92198p01c14.dat,1
30159.dat,1
16820.dat,0
3069bpt3.dat,0
2902.dat,0
3817bp63.dat,0
93062p01.dat,0
50861.dat,0
30126p01.dat,0
747.dat,0
3626bp02.dat,1
4162p0l.dat,0
87687.dat,0
97149p01.dat,0
98138pb6.dat,0
u9487.dat,0
66645bp01.dat,0
30370ps4.dat,0
33322.dat,0
6311459ac01.dat,0
6221654ac01.dat,0
3004d0k.dat,1
50450.dat,0
3068bpxc.dat,0
4142.dat,0
60593.dat,1
2533.dat,0
87079p0k.dat,0
4616559m.dat,0
243c02.dat,1
3819pdgb.dat,0
87621p01.dat,1
55528.dat,0
6159c01.dat,1
u606.dat,0
u9411-f2.dat,0
u9108.dat,0
t1021.dat,0
93083p02.dat,1
3626bps4.dat,1
44343.dat,1
2454adf0.dat,1
25971.dat,0
4624.dat,0
49673.dat,1
6327015a.dat,0
3069bp61.dat,0
11418.dat,0
19727p01.dat,0
t1035.dat,0
30187c03.dat,1
1748.dat,0
165345b.dat,0
6027.dat,0
973pc27.dat,0
u8202.dat,1
u595p01c03.dat,0
15118.dat,0
164555f.dat,0
30145p01.dat,1
4156.dat,0
3639.dat,1
973d07.dat,0
13359p01.dat,0
2527.dat,0
46226.dat,0
6451314d.dat,0
92711.dat,1
6296256ec01.dat,0
61678dy0.dat,0
45707.dat,1
592.dat,0
6238b.dat,1
3819pdg4.dat,0
972p3j.dat,0
u9134.dat,0
3068bpx5.dat,0
191915f.dat,0
10048.dat,0
30398.dat,0
3069bpa2.dat,0
5260.dat,0
19729p04.dat,0
u9105p03c02.dat,0
92263py0.dat,1
20835.dat,1
4618.dat,1
47676.dat,1
2340d51.dat,1
13710fc01.dat,0
3626bpsb.dat,1
27328p02k03.dat,0
9328.dat,1
51000.dat,0
604548.dat,0
21019p03.dat,0
973d0a.dat,0
4297022e.dat,0
12893.dat,0
586.dat,1
98566.dat,0
24312.dat,1
30375cs1.dat,1
30367.dat,1
3836.dat,0
3404cc02.dat,1
4181.dat,1
29636.dat,0
3188.dat,1
u1852p08.dat,0
u9108p03c01.dat,0
u8003e.dat,1
6372023d.dat,0
20612.dat,1
2296.dat,1
30401.dat,1
79767.dat,0
4347c01d06.dat,1
98138px8.dat,0
72632.dat,1
2332a.dat,0
92241p11.dat,0
32216.dat,0
55299.dat,0
6251p03.dat,0
92241p05.dat,0
22011.dat,1
32202.dat,0
u8002a.dat,1
4070dy0.dat,1
3817bpx2.dat,0
30373.dat,1
3822.dat,1
30138p01.dat,0
98382p01.dat,0
579.dat,1
4650854e.dat,0
3816bp6w.dat,0
004490i.dat,0
3040p32.dat,1
3942c.dat,1
3068bpt6.dat,0
30258p03.dat,0
3817p6w.dat,0
4444p04.dat,1
73200pc97.dat,0
4460bdf1.dat,1
4222889c.dat,0
6422772c.dat,0
65414.dat,0
551.dat,1
4209a.dat,1
2447b.dat,0
35545.dat,0
2431p73.dat,0
u9234c02.dat,1
56903c01.dat,0
37352.dat,0
6131p01.dat,0
4181dt1.dat,1
92088.dat,1
85984dy6.dat,0
4215p04.dat,1
61100.dat,1
u9147p01c05.dat,0
98567k03.dat,0
98138pz0.dat,0
33120.dat,0
92241p0c.dat,0
32558.dat,0
66645b.dat,0
4100338.dat,1
3960ps1.dat,1
004488b.dat,0
t1059k01.dat,0
2447.dat,0
3684c.dat,1
190165a.dat,0
4036.dat,0
64681.dat,0
3626cp81.dat,1
2440p67.dat,0
42918p04.dat,0
3626cp8p.dat,1
3821d08.dat,1
53993.dat,0
3815cc67.dat,0
973px9.dat,0
44237.dat,1
4750.dat,1
79808.dat,0
95292-f2.dat,0
u9170c01.dat,1
4744.dat,1
6099p06.dat,1
57539.dat,0
2335.dat,0
46434.dat,0
6153.dat,1
2582d03.dat,1
6074343j.dat,0
3068bd0m.dat,0
925p0u.dat,1
u9068.dat,0
54756.dat,0
3961pb0.dat,1
925p04.dat,1
u9496c01.dat,0
89523.dat,1
6009312d.dat,0
3995.dat,1
50018b.dat,1
2453.dat,1
